make_model,component_id,equipment_type,make,model,failure_count,mtbf_hours,mtbr_hours,mttr_hours,failure_rate_per_1000h,vessels_affected,root_cause_human_error,root_cause_operational_error,root_cause_machinery_failure,root_cause_other,root_cause_unknown,root_cause_percentage_confirmed,first_failure_date,last_failure_date,top_failure_mode,top_failure_mode_count,top_failure_mode_rate,failure_mode_distribution,trend,action_inspect_count,action_repair_count,action_replace_count,action_temporary_count,action_recurrence_rate,action_recurrence_by_type,highest_recurrence_action,highest_recurrence_rate,mtbf_before_action,mtbf_after_action,action_permanently_eliminates,stakeholder_communication_summary,estimated_cost_per_failure,total_cost_impact,stock_risk,parts_per_failure,top_parts,top_parts_consumption,parts_detail_json,fleet_avg_mtbf_hours,mtbf_vs_fleet,total_failures,total_vessels,overall_mtbf_hours,overall_failure_rate_per_1000h,component_count,first_failure_date_summary,last_failure_date_summary,equipment_type_summary,make_summary,model_summary,fleet_avg_mtbf_hours_summary,fleet_avg_failure_rate_per_1000h,bad_actor_rank,is_bad_actor
CSSC MARINE POWER CO. LTD. 6L23/30H,Engine (General),Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,68,136.11940298507463,,,7.456140350877193,3,0,0,85,1238,4,94.11764705882352,2024-12-04,2025-12-19,Other,1090,119.51754385964912,"{'ALARM': {'count': 153, 'failure_rate': 27.717391304347824, 'mtbf': 36.31578947368421, 'vessels': 2}, 'High Temperature': {'count': 54, 'failure_rate': 52.32558139534884, 'mtbf': 19.471698113207548, 'vessels': 1}, 'Other': {'count': 1090, 'failure_rate': 119.51754385964912, 'mtbf': 8.37465564738292, 'vessels': 3}, 'STOPPED': {'count': 30, 'failure_rate': 4.125412541254125, 'mtbf': 250.75862068965517, 'vessels': 2}}",→,0,0,0,0,99.15902140672783,{'Other': 99.15902140672783},Other,99.15902140672783,122.9090909090909,150.54545454545453,False,"communication, stakeholder",89.8529411764706,6110.0,Low,13.25,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-84.92756460792477,100,3,743.323880597015,3.476347971082344,9,2024-12-04,2025-12-19,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,903.1015854056559,3.8932163757871767,1.0,True
CSSC MARINE POWER CO. LTD. 6L23/30H,Exhaust Valve,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,17,514.5,,,2.06511175898931,2,0,0,22,538,2,88.23529411764706,2024-12-24,2025-12-02,Other,440,94.01709401709401,"{'High Temperature': {'count': 122, 'failure_rate': 25.935374149659864, 'mtbf': 38.87603305785124, 'vessels': 1}, 'Other': {'count': 440, 'failure_rate': 94.01709401709401, 'mtbf': 10.660592255125284, 'vessels': 2}}",↑,0,0,0,0,96.22302158273382,{'Other': 96.22302158273382},Other,96.22302158273382,452.57142857142856,621.0,False,communication,17.647058823529413,300.0,Low,4.470588235294118,['Exhaust'],[76],"[{""part_name"": ""Exhaust"", ""count"": 76, ""unit_cost"": 3.95, ""total_cost"": 300.0}]",903.1015854056559,-43.02966484452616,100,3,743.323880597015,3.476347971082344,9,2024-12-04,2025-12-19,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,903.1015854056559,3.8932163757871767,2.0,True
CSSC MARINE POWER CO. LTD. 6L23/30H,Exhaust valve,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,2,336.0,,,5.952380952380952,2,0,0,6,34,0,100.0,2025-09-10,2025-09-24,High Temperature,40,119.04761904761904,"{'High Temperature': {'count': 40, 'failure_rate': 119.04761904761904, 'mtbf': 8.615384615384615, 'vessels': 2}}",→,0,0,0,0,5.263157894736842,{'Other': 5.263157894736842},Other,5.263157894736842,,,False,communication,,,,,,,,903.1015854056559,-62.794883163772184,100,3,743.323880597015,3.476347971082344,9,2024-12-04,2025-12-19,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,903.1015854056559,3.8932163757871767,,
CSSC MARINE POWER CO. LTD. 6L23/30H,Fuel System,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,1,,,,,1,0,0,4,15,0,100.0,2025-10-09,2025-10-09,LEAK,19,19000.0,"{'LEAK': {'count': 19, 'failure_rate': 19000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,375.0,375.0,Low,54.0,"['FO Injector', 'FO Pump']","[41, 13]","[{""part_name"": ""FO Injector"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""FO Pump"", ""count"": 13, ""unit_cost"": 17.31, ""total_cost"": 225.0}]",903.1015854056559,,100,3,743.323880597015,3.476347971082344,9,2024-12-04,2025-12-19,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,903.1015854056559,3.8932163757871767,,
CSSC MARINE POWER CO. LTD. 6L23/30H,Lubrication System,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,1,,,,,1,0,0,2,13,0,100.0,2025-11-02,2025-11-02,Other,15,15000.0,"{'Other': {'count': 15, 'failure_rate': 15000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,680.0,680.0,Low,41.0,"['LO Cooler', 'LO Pressure Switch', 'LO Pump']","[19, 15, 7]","[{""part_name"": ""LO Cooler"", ""count"": 19, ""unit_cost"": 25.26, ""total_cost"": 480.0}, {""part_name"": ""LO Pressure Switch"", ""count"": 15, ""unit_cost"": 6.67, ""total_cost"": 100.0}, {""part_name"": ""LO Pump"", ""count"": 7, ""unit_cost"": 14.29, ""total_cost"": 100.0}]",903.1015854056559,,100,3,743.323880597015,3.476347971082344,9,2024-12-04,2025-12-19,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,903.1015854056559,3.8932163757871767,,
CSSC MARINE POWER CO. LTD. 6L23/30H,Starting Air System,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,1,,,,,1,0,0,0,4,0,100.0,2025-10-07,2025-10-07,LOW PRESSURE,4,4000.0,"{'LOW PRESSURE': {'count': 4, 'failure_rate': 4000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,200.0,200.0,Low,194.0,"['Air Manifold', 'Actuator']","[116, 78]","[{""part_name"": ""Air Manifold"", ""count"": 116, ""unit_cost"": 0.86, ""total_cost"": 100.0}, {""part_name"": ""Actuator"", ""count"": 78, ""unit_cost"": 1.28, ""total_cost"": 100.0}]",903.1015854056559,,100,3,743.323880597015,3.476347971082344,9,2024-12-04,2025-12-19,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,903.1015854056559,3.8932163757871767,,
CSSC MARINE POWER CO. LTD. 6L23/30H,Valve,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,1,,,,,1,0,0,2,33,0,100.0,2025-05-21,2025-05-21,Other,35,35000.0,"{'Other': {'count': 35, 'failure_rate': 35000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,communication,430.0,430.0,Low,27.0,"['Check Valve', 'Spill Valve']","[14, 13]","[{""part_name"": ""Check Valve"", ""count"": 14, ""unit_cost"": 12.86, ""total_cost"": 180.0}, {""part_name"": ""Spill Valve"", ""count"": 13, ""unit_cost"": 19.23, ""total_cost"": 250.0}]",903.1015854056559,,100,3,743.323880597015,3.476347971082344,9,2024-12-04,2025-12-19,Aux Engine,CSSC MARINE POWER CO. LTD.,6L23/30H,903.1015854056559,3.8932163757871767,,
CSSC MES DIESEL CO LTD 6G70ME-C10.5-HPSCR,Engine (General),Main Engine,CSSC MES DIESEL CO LTD,6G70ME-C10.5-HPSCR,3,396.0,,,3.787878787878788,1,0,0,0,8,0,100.0,2025-02-21,2025-03-26,Other,8,10.101010101010102,"{'Other': {'count': 8, 'failure_rate': 10.101010101010102, 'mtbf': 113.14285714285714, 'vessels': 1}}",↑,0,0,0,0,62.5,{'Other': 62.5},Other,62.5,,,False,,2036.6666666666667,6110.0,Low,300.3333333333333,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-56.15111230016008,3,1,396.0,3.787878787878788,1,2025-02-21,2025-03-26,Main Engine,CSSC MES DIESEL CO LTD,6G70ME-C10.5-HPSCR,903.1015854056559,3.8932163757871767,1.0,True
CSSC MES DIESEL CO LTD 6G70ME-C9.2,Engine (General),Main Engine,CSSC MES DIESEL CO LTD,6G70ME-C9.2,10,613.3333333333334,,,1.8115942028985508,1,0,0,25,91,6,40.0,2024-12-24,2025-08-11,HIGH PRESSURE,11,11000.0,"{'ALARM': {'count': 36, 'failure_rate': 6.521739130434782, 'mtbf': 157.71428571428572, 'vessels': 1}, 'HIGH PRESSURE': {'count': 11, 'failure_rate': 11000.0, 'mtbf': 0.0, 'vessels': 1}, 'Other': {'count': 75, 'failure_rate': 13.888888888888888, 'mtbf': 72.97297297297297, 'vessels': 1}}",→,0,0,0,0,72.1311475409836,{'Other': 72.1311475409836},Other,72.1311475409836,828.0,546.0,False,,611.0,6110.0,Low,90.1,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-32.08589783863176,11,1,613.3333333333334,1.8115942028985508,2,2024-12-24,2025-10-07,Main Engine,CSSC MES DIESEL CO LTD,6G70ME-C9.2,903.1015854056559,3.8932163757871767,1.0,True
CSSC MES DIESEL CO LTD 6G70ME-C9.2,Starting Air System,Main Engine,CSSC MES DIESEL CO LTD,6G70ME-C9.2,1,,,,,1,0,0,0,4,0,100.0,2025-10-07,2025-10-07,LOW PRESSURE,4,4000.0,"{'LOW PRESSURE': {'count': 4, 'failure_rate': 4000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,200.0,200.0,Low,194.0,"['Air Manifold', 'Actuator']","[116, 78]","[{""part_name"": ""Air Manifold"", ""count"": 116, ""unit_cost"": 0.86, ""total_cost"": 100.0}, {""part_name"": ""Actuator"", ""count"": 78, ""unit_cost"": 1.28, ""total_cost"": 100.0}]",903.1015854056559,,11,1,613.3333333333334,1.8115942028985508,2,2024-12-24,2025-10-07,Main Engine,CSSC MES DIESEL CO LTD,6G70ME-C9.2,903.1015854056559,3.8932163757871767,,
CSSC MES DIESEL CO LTD 6S70MC MARK 6,Engine (General),Main Engine,CSSC MES DIESEL CO LTD,6S70MC MARK 6,5,552.0,,,2.2644927536231885,1,0,0,0,32,1,80.0,2024-12-17,2025-03-19,ALARM,7,7000.0,"{'ALARM': {'count': 7, 'failure_rate': 7000.0, 'mtbf': 0.0, 'vessels': 1}, 'Other': {'count': 26, 'failure_rate': 24.074074074074073, 'mtbf': 43.2, 'vessels': 1}}",↑,0,0,0,0,48.484848484848484,{'Other': 48.484848484848484},Other,48.484848484848484,552.0,684.0,False,,1222.0,6110.0,Low,180.2,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-38.87730805476859,5,1,552.0,2.2644927536231885,1,2024-12-17,2025-03-19,Main Engine,CSSC MES DIESEL CO LTD,6S70MC MARK 6,903.1015854056559,3.8932163757871767,1.0,True
DAIHATSU 6DC-17,Engine (General),Aux Engine,DAIHATSU,6DC-17,31,264.8,,,3.902316213494461,1,9,24,27,855,0,100.0,2025-01-20,2025-12-17,LEAK,34,34000.0,"{'ALARM': {'count': 54, 'failure_rate': 20.089285714285715, 'mtbf': 50.716981132075475, 'vessels': 1}, 'LEAK': {'count': 34, 'failure_rate': 34000.0, 'mtbf': 0.0, 'vessels': 1}, 'Other': {'count': 803, 'failure_rate': 105.54679284963196, 'mtbf': 9.486284289276808, 'vessels': 1}, 'STOPPED': {'count': 24, 'failure_rate': 24000.0, 'mtbf': 0.0, 'vessels': 1}}",→,0,0,0,0,99.4535519125683,{'Other': 99.4535519125683},Other,99.4535519125683,305.14285714285717,238.4,False,communication,197.09677419354838,6110.0,Low,29.06451612903226,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-70.6788245885919,44,1,1416.2666666666667,1.8371100881529923,4,2025-01-06,2025-12-17,Aux Engine,DAIHATSU,6DC-17,903.1015854056559,3.8932163757871767,1.0,True
